id,choice,education,household,commute,type1,type2,type3,type4,type5,type6,fuel1,fuel2,fuel3,fuel4,fuel5,fuel6,price1,price2,price3,price4,price5,price6,range1,range2,range3,range4,range5,range6,acc1,acc2,acc3,acc4,acc5,acc6,speed1,speed2,speed3,speed4,speed5,speed6,pollution1,pollution2,pollution3,pollution4,pollution5,pollution6,size1,size2,size3,size4,size5,size6,space1,space2,space3,space4,space5,space6,cost1,cost2,cost3,cost4,cost5,cost6,station1,station2,station3,station4,station5,station6
2149,choice5,1,0,0,regcar,truck,regcar,van,regcar,stwagon,cng,cng,electric,electric,gasoline,gasoline,3.3230888,3.3230888,3.8343333,3.8343333,4.0899555,4.0899555,300,300,250,250,300,300,6,6,2.5,2.5,4,4,95,95,110,110,140,140,0.4,0.4,0.75,0.75,0.25,0.25,3,3,3,3,2,2,1,1,1,1,1,1,6,6,8,8,2,2,0.1,0.1,0.3,0.3,1,1
2150,choice3,1,0,1,sportcar,truck,sportcar,sportuv,sportcar,regcar,methanol,methanol,cng,cng,gasoline,gasoline,5.554415,5.554415,5.8068884,5.8068884,4.7969948,4.7969948,125,125,300,300,300,300,2.5,2.5,4,4,6,6,55,55,95,95,140,140,0,0,0.1,0.1,0.75,0.75,2,2,0,0,1,1,0.7,0.7,1,1,1,1,8,8,8,8,4,4,0,0,0.1,0.1,1,1
2151,choice3,1,1,0,sportuv,sportcar,sportuv,regcar,sportuv,truck,methanol,methanol,electric,electric,gasoline,gasoline,4.0359651,4.0359651,4.985604,4.985604,5.4604234,5.4604234,125,125,250,250,300,300,2.5,2.5,4,4,6,6,65,65,140,140,85,85,0,0,0.75,0.75,0.25,0.25,3,3,3,3,2,2,0.7,0.7,1,1,1,1,4,4,4,4,6,6,0,0,0.3,0.3,1,1
2152,choice5,1,0,1,regcar,van,regcar,stwagon,regcar,truck,methanol,methanol,cng,cng,gasoline,gasoline,2.2072979,2.2072979,2.4832101,2.4832101,1.6554734,1.6554734,125,125,300,300,300,300,6,6,2.5,2.5,4,4,65,65,110,110,85,85,0,0,0.6,0.6,0.5,0.5,3,3,2,2,3,3,1,1,0.7,0.7,1,1,4,4,4,4,8,8,0,0,0.7,0.7,1,1
2153,choice3,1,0,0,regcar,truck,regcar,van,regcar,stwagon,cng,cng,electric,electric,gasoline,gasoline,1.9270822,1.9270822,2.2482626,2.2482626,2.8906233,2.8906233,300,300,250,250,300,300,4,4,6,6,2.5,2.5,95,95,110,110,140,140,0.4,0.4,0.75,0.75,0.25,0.25,2,2,3,3,1,1,1,1,1,1,1,1,8,8,2,2,4,4,0.3,0.3,0.7,0.7,1,1
2154,choice1,1,0,0,regcar,truck,regcar,van,regcar,stwagon,methanol,methanol,cng,cng,electric,electric,5.2423324,5.2423324,5.7941569,5.7941569,6.3459814,6.3459814,125,125,300,300,250,250,2.5,2.5,4,4,6,6,100,100,85,85,95,95,0,0,0.4,0.4,0.75,0.75,2,2,3,3,1,1,0.7,0.7,0.7,0.7,1,1,2,2,2,2,4,4,0,0,0.7,0.7,0.1,0.1
2155,choice1,1,0,0,regcar,truck,regcar,van,regcar,stwagon,cng,cng,electric,electric,gasoline,gasoline,5.7941569,5.7941569,6.3459814,6.3459814,4.690508,4.690508,300,300,250,250,300,300,2.5,2.5,4,4,6,6,95,95,110,110,140,140,0.4,0.4,0.75,0.75,0.25,0.25,3,3,3,3,2,2,0.7,0.7,1,1,1,1,4,4,6,6,8,8,0.7,0.7,0.1,0.1,1,1
2156,choice6,1,1,0,regcar,truck,regcar,van,regcar,stwagon,methanol,methanol,cng,cng,electric,electric,2.9778108,2.9778108,1.4889054,1.4889054,1.7370563,1.7370563,125,125,300,300,250,250,4,4,6,6,2.5,2.5,100,100,85,85,95,95,0,0,0.4,0.4,0.75,0.75,2,2,3,3,1,1,1,1,1,1,1,1,8,8,6,6,8,8,0,0,0.3,0.3,0.7,0.7
2157,choice6,1,0,0,sportuv,truck,sportuv,sportcar,sportuv,regcar,methanol,methanol,cng,cng,gasoline,gasoline,4.8568222,4.8568222,5.3680666,5.3680666,4.3455777,4.3455777,200,200,75,75,350,350,4,4,6,6,2.5,2.5,100,100,85,85,110,110,0,0,0.4,0.4,0.25,0.25,3,3,3,3,2,2,1,1,1,1,1,1,1,1,4,4,8,8,0,0,0.1,0.1,1,1
2158,choice3,1,0,1,regcar,stwagon,regcar,truck,regcar,van,methanol,methanol,electric,electric,gasoline,gasoline,5.9556216,5.9556216,7.444527,7.444527,7.9408288,7.9408288,75,75,400,400,250,250,6,6,2.5,2.5,4,4,100,100,95,95,110,110,0,0,0.6,0.6,1,1,2,2,3,3,3,3,0.7,0.7,1,1,1,1,1,1,4,4,6,6,0,0,0.7,0.7,1,1
2159,choice5,1,0,1,regcar,van,regcar,stwagon,regcar,truck,methanol,methanol,cng,cng,gasoline,gasoline,3.5346277,3.5346277,3.7871011,3.7871011,2.7772075,2.7772075,200,200,75,75,350,350,6,6,2.5,2.5,4,4,65,65,110,110,85,85,0,0,0.1,0.1,0.75,0.75,3,3,2,2,3,3,0.7,0.7,0.7,0.7,1,1,8,8,8,8,4,4,0,0,0.7,0.7,1,1
2160,choice5,1,0,0,van,stwagon,van,truck,van,regcar,methanol,methanol,cng,cng,gasoline,gasoline,5.4600663,5.4600663,3.5329841,3.5329841,4.8177056,4.8177056,50,50,150,150,400,400,6,6,2.5,2.5,4,4,65,65,110,110,85,85,0,0,0.25,0.25,1,1,2,2,3,3,3,3,0.7,0.7,0.7,0.7,1,1,4,4,6,6,2,2,0,0,0.1,0.1,1,1
2161,choice3,0,0,0,regcar,truck,regcar,van,regcar,stwagon,methanol,methanol,cng,cng,electric,electric,3.7871011,3.7871011,4.0395745,4.0395745,2.7772075,2.7772075,125,125,300,300,250,250,2.5,2.5,4,4,6,6,55,55,95,95,110,110,0,0,0.6,0.6,0.25,0.25,3,3,3,3,2,2,0.7,0.7,0.7,0.7,1,1,1,1,2,2,4,4,0,0,0.7,0.7,0.1,0.1
2162,choice3,1,0,0,regcar,truck,regcar,van,regcar,stwagon,cng,cng,electric,electric,gasoline,gasoline,3.586859,3.586859,4.1386835,4.1386835,4.4145957,4.4145957,75,75,300,300,350,350,4,4,6,6,2.5,2.5,85,85,95,95,110,110,0.1,0.1,0.4,0.4,0.75,0.75,1,1,2,2,3,3,1,1,1,1,1,1,4,4,6,6,8,8,0.3,0.3,0.7,0.7,1,1
2163,choice1,1,1,0,van,truck,van,regcar,van,stwagon,methanol,methanol,electric,electric,gasoline,gasoline,6.0593618,6.0593618,4.7969948,4.7969948,5.3019416,5.3019416,200,200,300,300,350,350,4,4,6,6,2.5,2.5,65,65,140,140,85,85,0,0,0.6,0.6,1,1,2,2,3,3,3,3,1,1,1,1,1,1,1,1,4,4,6,6,0,0,0.3,0.3,1,1
2164,choice3,1,1,0,regcar,van,regcar,stwagon,regcar,truck,methanol,methanol,cng,cng,gasoline,gasoline,4.690508,4.690508,3.0350346,3.0350346,4.1386835,4.1386835,125,125,300,300,300,300,2.5,2.5,4,4,6,6,65,65,110,110,85,85,0,0,0.6,0.6,0.5,0.5,3,3,1,1,2,2,0.7,0.7,1,1,1,1,1,1,8,8,4,4,0,0,0.1,0.1,1,1
2165,choice5,1,0,1,regcar,stwagon,regcar,truck,regcar,van,methanol,methanol,electric,electric,gasoline,gasoline,8.4371306,8.4371306,6.4519234,6.4519234,7.444527,7.444527,50,50,350,350,400,400,6,6,2.5,2.5,4,4,65,65,140,140,85,85,0,0,0.4,0.4,0.75,0.75,2,2,3,3,3,3,0.7,0.7,1,1,1,1,8,8,8,8,2,2,0,0,0.3,0.3,1,1
2166,choice5,1,0,0,truck,regcar,truck,van,truck,stwagon,cng,cng,electric,electric,gasoline,gasoline,3.2821543,3.2821543,3.7871011,3.7871011,4.0395745,4.0395745,75,75,300,300,350,350,6,6,2.5,2.5,4,4,110,110,140,140,85,85,0.4,0.4,0.75,0.75,0.25,0.25,2,2,3,3,1,1,0.7,0.7,1,1,1,1,8,8,2,2,4,4,0.7,0.7,0.1,0.1,1,1
2167,choice1,1,0,0,regcar,van,regcar,stwagon,regcar,truck,methanol,methanol,cng,cng,gasoline,gasoline,5.6236888,5.6236888,5.879311,5.879311,4.8568222,4.8568222,125,125,300,300,300,300,2.5,2.5,4,4,6,6,55,55,95,95,140,140,0,0,0.1,0.1,0.75,0.75,3,3,2,2,3,3,0.7,0.7,1,1,1,1,8,8,8,8,4,4,0,0,0.1,0.1,1,1
2168,choice5,1,1,0,van,truck,van,regcar,van,stwagon,methanol,methanol,electric,electric,gasoline,gasoline,6.9482252,6.9482252,7.9408288,7.9408288,5.4593198,5.4593198,200,200,300,300,350,350,6,6,2.5,2.5,4,4,55,55,110,110,140,140,0,0,0.75,0.75,0.25,0.25,3,3,3,3,2,2,1,1,1,1,1,1,2,2,6,6,8,8,0,0,0.3,0.3,1,1
2169,choice3,1,1,1,regcar,truck,regcar,van,regcar,stwagon,methanol,methanol,cng,cng,electric,electric,2.964247,2.964247,3.1759789,3.1759789,3.3877109,3.3877109,125,125,300,300,250,250,2.5,2.5,4,4,6,6,100,100,85,85,95,95,0,0,0.4,0.4,0.75,0.75,3,3,3,3,2,2,0.7,0.7,0.7,0.7,1,1,2,2,2,2,4,4,0,0,0.7,0.7,0.1,0.1
2170,choice5,1,0,0,regcar,stwagon,regcar,truck,regcar,van,methanol,methanol,electric,electric,gasoline,gasoline,5.5907915,5.5907915,7.1562131,7.1562131,7.8271081,7.8271081,125,125,250,250,300,300,4,4,6,6,2.5,2.5,100,100,95,95,110,110,0,0,0.4,0.4,0.75,0.75,2,2,3,3,3,3,1,1,1,1,1,1,8,8,8,8,2,2,0,0,0.7,0.7,1,1
2171,choice5,1,0,0,regcar,truck,regcar,van,regcar,stwagon,methanol,methanol,cng,cng,electric,electric,7.444527,7.444527,7.9408288,7.9408288,5.4593198,5.4593198,125,125,300,300,250,250,2.5,2.5,4,4,6,6,55,55,95,95,110,110,0,0,0.6,0.6,0.25,0.25,1,1,2,2,0,0,0.7,0.7,0.7,0.7,1,1,1,1,2,2,4,4,0,0,0.7,0.7,0.1,0.1
2172,choice4,1,0,1,truck,stwagon,truck,regcar,truck,van,methanol,methanol,electric,electric,gasoline,gasoline,3.8627713,3.8627713,4.4145957,4.4145957,3.0350346,3.0350346,200,200,300,300,350,350,2.5,2.5,4,4,6,6,85,85,85,85,95,95,0,0,0.4,0.4,0.75,0.75,1,1,2,2,3,3,0.7,0.7,1,1,1,1,1,1,2,2,4,4,0,0,0.7,0.7,1,1
2173,choice3,1,0,0,truck,van,truck,stwagon,truck,regcar,methanol,methanol,cng,cng,gasoline,gasoline,3.3109468,3.3109468,3.586859,3.586859,4.4145957,4.4145957,125,125,300,300,300,300,4,4,6,6,2.5,2.5,100,100,85,85,110,110,0,0,0.25,0.25,1,1,2,2,3,3,3,3,0.7,0.7,0.7,0.7,1,1,1,1,2,2,6,6,0,0,0.1,0.1,1,1
2174,choice5,1,0,0,regcar,truck,regcar,van,regcar,stwagon,methanol,methanol,cng,cng,electric,electric,4.1386835,4.1386835,4.4145957,4.4145957,3.0350346,3.0350346,75,75,250,250,400,400,4,4,6,6,2.5,2.5,85,85,140,140,85,85,0,0,0.1,0.1,0.4,0.4,3,3,2,2,3,3,0.7,0.7,1,1,1,1,4,4,2,2,4,4,0,0,0.3,0.3,0.7,0.7
2175,choice5,1,0,0,regcar,truck,regcar,van,regcar,stwagon,cng,cng,electric,electric,gasoline,gasoline,2.4599482,2.4599482,2.9072116,2.9072116,3.3544749,3.3544749,250,250,400,400,250,250,4,4,6,6,2.5,2.5,140,140,85,85,95,95,0.25,0.25,0.6,0.6,1,1,3,3,3,3,2,2,1,1,1,1,1,1,6,6,8,8,2,2,0.7,0.7,0.1,0.1,1,1
2176,choice4,1,0,0,truck,regcar,truck,van,truck,stwagon,cng,cng,electric,electric,gasoline,gasoline,4.7969948,4.7969948,5.3019416,5.3019416,5.8068884,5.8068884,75,75,300,300,350,350,4,4,6,6,2.5,2.5,140,140,85,85,95,95,0.6,0.6,0.25,0.25,0.5,0.5,3,3,2,2,3,3,0.7,0.7,1,1,1,1,6,6,8,8,2,2,0.3,0.3,0.7,0.7,1,1
2177,choice3,0,0,0,regcar,stwagon,regcar,truck,regcar,van,methanol,methanol,electric,electric,gasoline,gasoline,1.6059019,1.6059019,0.96354111,0.96354111,1.1241313,1.1241313,125,125,250,250,300,300,6,6,2.5,2.5,4,4,85,85,85,85,95,95,0,0,0.25,0.25,0.5,0.5,3,3,1,1,2,2,1,1,1,1,1,1,4,4,2,2,4,4,0,0,0.1,0.1,1,1
2178,choice1,1,0,1,regcar,stwagon,regcar,truck,regcar,van,methanol,methanol,electric,electric,gasoline,gasoline,6.0593618,6.0593618,4.7969948,4.7969948,5.3019416,5.3019416,125,125,250,250,300,300,2.5,2.5,4,4,6,6,65,65,140,140,85,85,0,0,0.75,0.75,0.25,0.25,1,1,2,2,0,0,0.7,0.7,1,1,1,1,2,2,6,6,8,8,0,0,0.3,0.3,1,1
2179,choice1,1,0,0,regcar,truck,regcar,van,regcar,stwagon,methanol,methanol,cng,cng,electric,electric,4.690508,4.690508,3.0350346,3.0350346,3.586859,3.586859,200,200,75,75,300,300,4,4,6,6,2.5,2.5,65,65,110,110,140,140,0,0,0.6,0.6,0.25,0.25,3,3,3,3,2,2,1,1,1,1,1,1,8,8,4,4,6,6,0,0,0.7,0.7,0.1,0.1
2180,choice5,0,0,0,regcar,truck,regcar,van,regcar,stwagon,cng,cng,electric,electric,gasoline,gasoline,3.2118037,3.2118037,1.9270822,1.9270822,2.2482626,2.2482626,300,300,250,250,300,300,2.5,2.5,4,4,6,6,85,85,95,95,110,110,0.6,0.6,0.25,0.25,0.5,0.5,3,3,2,2,3,3,0.7,0.7,1,1,1,1,4,4,6,6,8,8,0.7,0.7,0.1,0.1,1,1
2181,choice1,1,0,1,stwagon,regcar,stwagon,truck,stwagon,van,methanol,methanol,cng,cng,electric,electric,4.1386835,4.1386835,4.4145957,4.4145957,3.0350346,3.0350346,125,125,300,300,250,250,4,4,6,6,2.5,2.5,65,65,110,110,140,140,0,0,0.1,0.1,0.4,0.4,2,2,0,0,1,1,1,1,0.7,0.7,1,1,8,8,8,8,2,2,0,0,0.1,0.1,0.3,0.3
2182,choice3,1,0,0,truck,regcar,truck,van,truck,stwagon,methanol,methanol,cng,cng,electric,electric,3.5329841,3.5329841,1.9270822,1.9270822,2.2482626,2.2482626,125,125,300,300,250,250,6,6,2.5,2.5,4,4,85,85,140,140,85,85,0,0,0.25,0.25,0.6,0.6,2,2,3,3,3,3,0.7,0.7,1,1,1,1,1,1,4,4,6,6,0,0,0.7,0.7,0.1,0.1
2183,choice5,0,1,0,regcar,truck,regcar,van,regcar,stwagon,methanol,methanol,cng,cng,electric,electric,4.8568222,4.8568222,5.3680666,5.3680666,5.879311,5.879311,200,200,75,75,300,300,4,4,6,6,2.5,2.5,55,55,95,95,110,110,0,0,0.1,0.1,0.4,0.4,3,3,2,2,3,3,1,1,0.7,0.7,1,1,4,4,2,2,4,4,0,0,0.7,0.7,0.1,0.1
2184,choice1,1,0,0,regcar,truck,regcar,van,regcar,stwagon,cng,cng,electric,electric,gasoline,gasoline,5.1388859,5.1388859,3.5329841,3.5329841,4.1753448,4.1753448,300,300,250,250,300,300,6,6,2.5,2.5,4,4,140,140,85,85,95,95,0.1,0.1,0.4,0.4,0.75,0.75,2,2,3,3,3,3,1,1,1,1,1,1,6,6,8,8,2,2,0.1,0.1,0.3,0.3,1,1
2185,choice1,1,0,0,regcar,van,regcar,stwagon,regcar,truck,methanol,methanol,cng,cng,gasoline,gasoline,3.7871011,3.7871011,4.0395745,4.0395745,3.2821543,3.2821543,200,200,75,75,350,350,4,4,6,6,2.5,2.5,55,55,95,95,140,140,0,0,0.6,0.6,0.5,0.5,3,3,2,2,3,3,1,1,1,1,1,1,4,4,4,4,8,8,0,0,0.1,0.1,1,1
2186,choice3,1,0,0,regcar,stwagon,regcar,truck,regcar,van,methanol,methanol,electric,electric,gasoline,gasoline,5.3671598,5.3671598,4.2490015,4.2490015,4.6962648,4.6962648,200,200,300,300,350,350,2.5,2.5,4,4,6,6,55,55,110,110,140,140,0,0,0.75,0.75,0.25,0.25,2,2,3,3,1,1,0.7,0.7,1,1,1,1,8,8,2,2,4,4,0,0,0.7,0.7,1,1
2187,choice1,1,0,0,sportcar,regcar,sportcar,truck,sportcar,sportuv,cng,cng,electric,electric,gasoline,gasoline,4.963018,4.963018,2.9778108,2.9778108,3.4741126,3.4741126,300,300,250,250,300,300,6,6,2.5,2.5,4,4,140,140,85,85,95,95,0.1,0.1,0.4,0.4,0.75,0.75,0,0,1,1,2,2,1,1,1,1,1,1,6,6,8,8,2,2,0.1,0.1,0.3,0.3,1,1
2188,choice3,1,1,0,regcar,truck,regcar,van,regcar,stwagon,cng,cng,electric,electric,gasoline,gasoline,4.6962648,4.6962648,5.1435281,5.1435281,3.8017382,3.8017382,300,300,250,250,300,300,6,6,2.5,2.5,4,4,110,110,140,140,85,85,0.25,0.25,0.6,0.6,1,1,3,3,3,3,2,2,1,1,1,1,1,1,6,6,8,8,2,2,0.1,0.1,0.3,0.3,1,1
2189,choice3,1,1,0,regcar,truck,regcar,van,regcar,stwagon,cng,cng,electric,electric,gasoline,gasoline,5.1435281,5.1435281,3.8017382,3.8017382,4.2490015,4.2490015,300,300,250,250,300,300,6,6,2.5,2.5,4,4,140,140,85,85,95,95,0.1,0.1,0.4,0.4,0.75,0.75,2,2,3,3,3,3,1,1,1,1,1,1,6,6,8,8,2,2,0.1,0.1,0.3,0.3,1,1
2190,choice2,0,1,0,truck,van,truck,stwagon,truck,regcar,methanol,methanol,cng,cng,gasoline,gasoline,2.0197873,2.0197873,2.2722607,2.2722607,1.5148404,1.5148404,200,200,75,75,350,350,2.5,2.5,4,4,6,6,85,85,140,140,95,95,0,0,0.25,0.25,1,1,1,1,2,2,3,3,1,1,0.7,0.7,1,1,4,4,6,6,2,2,0,0,0.1,0.1,1,1
2191,choice2,1,0,0,sportcar,regcar,sportcar,truck,sportcar,sportuv,cng,cng,electric,electric,gasoline,gasoline,3.7871011,3.7871011,4.0395745,4.0395745,2.7772075,2.7772075,300,300,250,250,300,300,4,4,6,6,2.5,2.5,85,85,95,95,110,110,0.6,0.6,0.25,0.25,0.5,0.5,2,2,0,0,3,3,0.7,0.7,1,1,1,1,2,2,4,4,6,6,0.3,0.3,0.7,0.7,1,1
2192,choice3,1,1,0,sportuv,truck,sportuv,sportcar,sportuv,regcar,methanol,methanol,cng,cng,gasoline,gasoline,2.569443,2.569443,2.8906233,2.8906233,1.9270822,1.9270822,125,125,300,300,300,300,4,4,6,6,2.5,2.5,85,85,140,140,95,95,0,0,0.4,0.4,0.25,0.25,2,2,3,3,1,1,0.7,0.7,0.7,0.7,1,1,8,8,2,2,6,6,0,0,0.1,0.1,1,1
2193,choice4,0,0,0,regcar,truck,regcar,van,regcar,stwagon,cng,cng,electric,electric,gasoline,gasoline,3.0350346,3.0350346,3.586859,3.586859,4.1386835,4.1386835,250,250,400,400,250,250,2.5,2.5,4,4,6,6,110,110,140,140,85,85,0.1,0.1,0.4,0.4,0.75,0.75,2,2,3,3,3,3,1,1,1,1,1,1,8,8,2,2,4,4,0.3,0.3,0.7,0.7,1,1
2194,choice5,1,1,1,regcar,van,regcar,stwagon,regcar,truck,methanol,methanol,cng,cng,gasoline,gasoline,2.5407832,2.5407832,2.7525151,2.7525151,3.3877109,3.3877109,125,125,300,300,300,300,4,4,6,6,2.5,2.5,100,100,85,85,110,110,0,0,0.25,0.25,1,1,1,1,2,2,3,3,0.7,0.7,0.7,0.7,1,1,1,1,2,2,6,6,0,0,0.1,0.1,1,1
2195,choice2,1,1,0,regcar,truck,regcar,van,regcar,stwagon,cng,cng,electric,electric,gasoline,gasoline,3.2821543,3.2821543,3.7871011,3.7871011,4.0395745,4.0395745,75,75,300,300,350,350,4,4,6,6,2.5,2.5,85,85,95,95,110,110,0.1,0.1,0.4,0.4,0.75,0.75,2,2,3,3,3,3,1,1,1,1,1,1,4,4,6,6,8,8,0.3,0.3,0.7,0.7,1,1
2196,choice3,1,0,0,regcar,truck,regcar,van,regcar,stwagon,cng,cng,electric,electric,gasoline,gasoline,2.2722607,2.2722607,2.5247341,2.5247341,1.5148404,1.5148404,250,250,400,400,250,250,2.5,2.5,4,4,6,6,85,85,95,95,110,110,0.4,0.4,0.75,0.75,0.25,0.25,3,3,3,3,2,2,1,1,1,1,1,1,8,8,2,2,4,4,0.3,0.3,0.7,0.7,1,1
2197,choice3,1,1,0,regcar,truck,regcar,van,regcar,stwagon,cng,cng,electric,electric,gasoline,gasoline,3.5611457,3.5611457,3.7985554,3.7985554,2.6115068,2.6115068,75,75,300,300,350,350,6,6,2.5,2.5,4,4,95,95,110,110,140,140,0.25,0.25,0.6,0.6,1,1,2,2,3,3,1,1,0.7,0.7,1,1,1,1,8,8,2,2,4,4,0.7,0.7,0.1,0.1,1,1
2198,choice1,1,0,0,regcar,truck,regcar,van,regcar,stwagon,cng,cng,electric,electric,gasoline,gasoline,2.1366874,2.1366874,2.3740971,2.3740971,1.4244583,1.4244583,300,300,250,250,300,300,6,6,2.5,2.5,4,4,110,110,140,140,85,85,0.25,0.25,0.6,0.6,1,1,3,3,3,3,2,2,1,1,1,1,1,1,6,6,8,8,2,2,0.1,0.1,0.3,0.3,1,1
2199,choice4,1,0,0,regcar,van,regcar,stwagon,regcar,truck,methanol,methanol,cng,cng,gasoline,gasoline,4.690508,4.690508,3.0350346,3.0350346,4.1386835,4.1386835,75,75,250,250,250,250,6,6,2.5,2.5,4,4,65,65,110,110,85,85,0,0,0.4,0.4,0.25,0.25,3,3,3,3,2,2,1,1,0.7,0.7,1,1,8,8,2,2,6,6,0,0,0.1,0.1,1,1
2200,choice1,1,0,0,regcar,van,regcar,stwagon,regcar,truck,methanol,methanol,cng,cng,gasoline,gasoline,4.5107845,4.5107845,4.985604,4.985604,4.0359651,4.0359651,200,200,75,75,350,350,2.5,2.5,4,4,6,6,85,85,140,140,95,95,0,0,0.25,0.25,1,1,2,2,3,3,3,3,1,1,0.7,0.7,1,1,4,4,6,6,2,2,0,0,0.1,0.1,1,1
2201,choice3,1,1,1,van,regcar,van,stwagon,van,truck,methanol,methanol,cng,cng,electric,electric,5.2423324,5.2423324,5.7941569,5.7941569,6.3459814,6.3459814,125,125,300,300,250,250,4,4,6,6,2.5,2.5,65,65,110,110,140,140,0,0,0.1,0.1,0.4,0.4,3,3,2,2,3,3,1,1,1,1,1,1,1,1,6,6,8,8,0,0,0.3,0.3,0.7,0.7
2202,choice5,0,0,1,regcar,van,regcar,stwagon,regcar,truck,methanol,methanol,cng,cng,gasoline,gasoline,8.9467777,8.9467777,6.3905555,6.3905555,8.179911,8.179911,200,200,75,75,350,350,2.5,2.5,4,4,6,6,55,55,95,95,140,140,0,0,0.6,0.6,0.5,0.5,3,3,2,2,3,3,1,1,0.7,0.7,1,1,8,8,6,6,2,2,0,0,0.1,0.1,1,1
2203,choice3,1,0,0,regcar,truck,regcar,van,regcar,stwagon,methanol,methanol,cng,cng,electric,electric,4.9198965,4.9198965,5.1435281,5.1435281,3.8017382,3.8017382,125,125,300,300,250,250,2.5,2.5,4,4,6,6,55,55,95,95,110,110,0,0,0.6,0.6,0.25,0.25,3,3,3,3,2,2,0.7,0.7,0.7,0.7,1,1,1,1,2,2,4,4,0,0,0.7,0.7,0.1,0.1
2204,choice3,1,1,0,regcar,truck,regcar,van,regcar,stwagon,cng,cng,electric,electric,gasoline,gasoline,2.8118444,2.8118444,3.3230888,3.3230888,3.8343333,3.8343333,75,75,300,300,350,350,6,6,2.5,2.5,4,4,140,140,85,85,95,95,0.6,0.6,0.25,0.25,0.5,0.5,3,3,2,2,3,3,0.7,0.7,1,1,1,1,8,8,2,2,4,4,0.7,0.7,0.1,0.1,1,1
2205,choice5,1,0,1,regcar,truck,regcar,van,regcar,stwagon,methanol,methanol,cng,cng,electric,electric,6.102427,6.102427,6.7447878,6.7447878,7.3871485,7.3871485,125,125,300,300,250,250,4,4,6,6,2.5,2.5,85,85,140,140,85,85,0,0,0.25,0.25,0.6,0.6,2,2,3,3,3,3,1,1,0.7,0.7,1,1,4,4,8,8,2,2,0,0,0.1,0.1,0.3,0.3
2206,choice3,1,0,1,regcar,van,regcar,stwagon,regcar,truck,methanol,methanol,cng,cng,gasoline,gasoline,4.2920479,4.2920479,2.7772075,2.7772075,3.7871011,3.7871011,125,125,300,300,300,300,6,6,2.5,2.5,4,4,85,85,140,140,95,95,0,0,0.4,0.4,0.25,0.25,2,2,3,3,1,1,1,1,1,1,1,1,2,2,6,6,2,2,0,0,0.3,0.3,1,1
2207,choice3,1,0,0,regcar,stwagon,regcar,truck,regcar,van,methanol,methanol,electric,electric,gasoline,gasoline,3.5611457,3.5611457,2.6115068,2.6115068,3.0863263,3.0863263,200,200,300,300,350,350,2.5,2.5,4,4,6,6,65,65,140,140,85,85,0,0,0.6,0.6,1,1,2,2,3,3,3,3,0.7,0.7,1,1,1,1,2,2,2,2,4,4,0,0,0.7,0.7,1,1
2208,choice5,0,1,0,van,regcar,van,stwagon,van,truck,cng,cng,electric,electric,gasoline,gasoline,8.0791491,8.0791491,8.8365693,8.8365693,6.3118352,6.3118352,75,75,300,300,350,350,4,4,6,6,2.5,2.5,85,85,95,95,110,110,0.1,0.1,0.4,0.4,0.75,0.75,2,2,3,3,3,3,0.7,0.7,1,1,1,1,6,6,8,8,2,2,0.3,0.3,0.7,0.7,1,1
2209,choice3,1,0,1,van,truck,van,regcar,van,stwagon,methanol,methanol,electric,electric,gasoline,gasoline,5.2230137,5.2230137,4.0359651,4.0359651,4.5107845,4.5107845,125,125,250,250,300,300,2.5,2.5,4,4,6,6,100,100,95,95,110,110,0,0,0.4,0.4,0.75,0.75,2,2,3,3,3,3,0.7,0.7,1,1,1,1,2,2,4,4,6,6,0,0,0.3,0.3,1,1
2210,choice3,1,0,0,regcar,truck,regcar,van,regcar,stwagon,methanol,methanol,cng,cng,electric,electric,4.2920479,4.2920479,4.7969948,4.7969948,5.3019416,5.3019416,125,125,300,300,250,250,4,4,6,6,2.5,2.5,100,100,85,85,95,95,0,0,0.4,0.4,0.75,0.75,2,2,3,3,1,1,1,1,0.7,0.7,1,1,1,1,8,8,2,2,0,0,0.1,0.1,0.3,0.3
2211,choice6,1,1,0,regcar,stwagon,regcar,truck,regcar,van,methanol,methanol,electric,electric,gasoline,gasoline,3.0674666,3.0674666,3.8343333,3.8343333,4.0899555,4.0899555,125,125,250,250,300,300,2.5,2.5,4,4,6,6,65,65,140,140,85,85,0,0,0.75,0.75,0.25,0.25,3,3,3,3,2,2,0.7,0.7,1,1,1,1,4,4,4,4,6,6,0,0,0.3,0.3,1,1
2212,choice5,1,0,0,regcar,van,regcar,stwagon,regcar,truck,methanol,methanol,cng,cng,gasoline,gasoline,3.7871011,3.7871011,4.0395745,4.0395745,3.2821543,3.2821543,200,200,75,75,350,350,4,4,6,6,2.5,2.5,55,55,95,95,140,140,0,0,0.6,0.6,0.5,0.5,3,3,1,1,2,2,1,1,1,1,1,1,4,4,4,4,8,8,0,0,0.1,0.1,1,1
2213,choice3,1,0,1,regcar,truck,regcar,van,regcar,stwagon,methanol,methanol,cng,cng,electric,electric,5.2423324,5.2423324,5.7941569,5.7941569,6.3459814,6.3459814,125,125,300,300,250,250,6,6,2.5,2.5,4,4,55,55,95,95,110,110,0,0,0.6,0.6,0.25,0.25,3,3,3,3,2,2,0.7,0.7,1,1,1,1,8,8,4,4,6,6,0,0,0.7,0.7,0.1,0.1
